EVENTID,AUTHOR,DATE,TIME,LAT,LON,DEPTH,TYPE,MAG
13435063,ISC      ,24/2/09,17:46:16,25.9084,94.5401,32.5,mb    ,4.6
15957179,IDC      ,24/2/09,02:22.5,25.6516,94.4936,0,mb    ,3.2
12054408,ISC      ,25/2/09,51:35.5,23.2748,92.7295,41.1,mb    ,4.3
15957365,IDC      ,26/2/09,34:37.0,21.6809,94.6645,104.5,mb    ,3.8
11730414,ISC      ,27/2/09,42:38.9,20.518,89.0633,15.2,mb    ,4.6
15957467,ISC      ,27/2/09,43:09.9,27.369,92.3023,18,mb    ,3.7
15957478,IDC      ,27/2/09,48:08.6,17.2882,95.0107,0,mb    ,3.6
12054430,ISC      ,27/2/09,53:50.2,20.4451,94.0325,52,mb    ,3.4
12702250,ISC      ,2/3/09,27:56.1,28.1057,94.1073,35,mb    ,3.8
13435378,ISC      ,2/3/09,36:38.6,15.5932,96.015,33.5,mb    ,4.5
12702263,ISC      ,2/3/09,55:40.4,15.6957,96.0131,28,mb    ,4.2
13435428,ISC      ,3/3/09,27:42.0,24.7908,95.0732,118.4,mb    ,4.7
12702431,IDC      ,4/3/09,05:38.2,23.7381,95.1343,0,mb    ,3.6
13435563,ISC      ,5/3/09,49:56.1,15.5917,96.0096,28.8,mb    ,5
12702499,IDC      ,5/3/09,58:53.8,15.7184,95.9928,0,mb    ,3.9
12702500,IDC      ,5/3/09,16:51.1,15.5724,96.1473,0,mb    ,3.6
12702503,IDC      ,5/3/09,09:55.2,15.6405,96.1327,0,mb    ,3.3
11757246,ISC      ,5/3/09,31:49.8,15.6102,95.9571,28,mb    ,4.4
12702568,ISC      ,6/3/09,19:37.0,15.6491,95.9979,28,mb    ,4.2
12702580,IDC      ,6/3/09,31:11.1,24.671,95.4786,0,mb    ,3
12702586,IDC      ,6/3/09,58:16.7,23.3191,94.9579,0,mb    ,3.4
12702589,IDC      ,6/3/09,06:54.0,15.3887,96.0895,0,mb    ,3.6
12702607,ISC      ,7/3/09,19:18.9,24.9137,98.033,10,mb    ,3.6
12702665,ISC      ,7/3/09,13:19.1,26.4943,96.9195,15,mb    ,3.4
12702678,IDC      ,8/3/09,09:20.8,15.4819,95.9032,0,mb    ,3.5
12702740,IDC      ,8/3/09,56:21.1,22.2251,93.8116,77.1,mb    ,3.1
12054507,ISC      ,10/3/09,22:41.2,23.7232,93.3728,51,mb    ,3.5
12702864,ISC      ,10/3/09,18:14.0,27.8195,92.1009,35,mb    ,3.7
12702865,IDC      ,10/3/09,33:36.3,15.5882,96.3482,0,mb    ,3.7
12703091,ISC      ,12/3/09,56:51.0,23.0278,95.9193,32,mb    ,3.5
12791160,DMN      ,13/3/09,13:46:43,26.5782,90.0191,10,Ml    ,4.7
12703219,IDC      ,14/3/09,26:29.1,20.9627,94.8902,159.7,mb    ,3.3
12703228,ISC      ,14/3/09,48:20.9,23.5206,94.3285,10,mb    ,3.6
12635489,IDC      ,24/3/09,51:29.1,22.5756,93.6181,0,mb    ,3.3
12635646,IDC      ,26/3/09,44:56.4,24.996,98.3063,0,mb    ,3.1
12612770,ISC      ,27/3/09,42:31.1,22.7722,93.5573,59,mb    ,3.6
12612782,ISC      ,29/3/09,13:27.1,23.4499,94.1467,100,mb    ,4.1
12635987,ISC      ,30/3/09,21:15.3,24.673,96.1495,35,mb    ,3.5
12741995,ISC      ,2/4/09,08:37.3,23.8329,94.025,68,mb    ,3.3
12606168,ISC      ,4/4/09,37:55.5,26.305,99.3898,35,mb    ,4
16152466,IDC      ,6/4/09,24:25.3,24.0404,96.4063,0,mb    ,3.5
12606652,ISC      ,6/4/09,57:16.1,27.6552,92.6763,18,mb    ,3.4
16152629,ISC      ,10/4/09,34:38.5,25.9479,90.9891,35,mb    ,3.7
16152652,ISC      ,11/4/09,40:01.8,21.2653,94.0117,56,mb    ,3.5
12935118,ISC      ,12/4/09,47:32.4,26.0173,91.4665,42,mb    ,3.6
13438488,ISC      ,13/4/09,37:13.7,25.9975,99.7742,24.6,mb    ,4.7
12590210,ISC      ,14/4/09,29:25.8,26.0225,99.7138,35,mb    ,4.4
12742249,ISC      ,14/4/09,56:50.1,21.5346,91.6361,35,mb    ,3.8
13438787,ISC      ,17/4/09,14:23.3,25.3502,95.0105,83.8,mb    ,4.6
12935696,ISC      ,19/4/09,33:26.1,25.6501,91.497,28,mb    ,3.9
16153124,IDC      ,20/4/09,44:25.9,17.0462,95.0719,83.6,mb    ,3.1
13439084,ISC      ,25/4/09,29:28.7,26.0757,91.4435,42,mb    ,4.1
16153387,IDC      ,25/4/09,07:01.1,26.313,98.2777,0,mb    ,3.5
16154537,ISC      ,26/4/09,10:11.7,24.5857,95.022,112,mb    ,3.5
16154556,IDC      ,27/4/09,29:35.7,22.7568,94.5222,0,mb    ,3.2
16154615,IDC      ,29/4/09,10:57.4,23.3885,95.6825,0,mb    ,3.4
13439202,ISC      ,29/4/09,31:25.1,22.895,94.2971,102.8,mb    ,4.2
12754079,ISC      ,5/5/09,23:01.2,23.4375,94.5621,104,mb    ,4.3
13439435,ISC      ,9/5/09,39:57.1,21.5114,94.284,97,mb    ,3.6
13439504,ISC      ,11/5/09,06:53.1,20.0564,94.5042,35,mb    ,4
13065840,ISC      ,15/5/09,58:54.3,24.6371,94.8046,116,mb    ,4.1
12952801,ISC      ,15/5/09,06:33.1,24.4897,94.3671,76.5,mb    ,4.5
16155802,IDC      ,16/5/09,08:52.3,21.6479,92.8681,0,mb    ,3.7
13065850,ISC      ,16/5/09,54:50.2,22.5033,94.1835,88,mb    ,3.7
16155835,IDC      ,17/5/09,22:31.0,17.8741,95.9807,0,mb    ,3.7
12863050,ISC      ,19/5/09,34:56.9,25.3071,96.5242,25,mb    ,3.9
13469829,ISC      ,23/5/09,01:30.0,27.5471,92.4931,18,mb    ,3.7
13439776,ISC      ,24/5/09,15:21.7,24.8434,95.0148,104,mb    ,3.6
16156215,IDC      ,27/5/09,28:47.9,23.3196,94.3127,116,mb    ,3.1
13469855,ISC      ,27/5/09,03:35.7,22.927,94.3058,150,mb    ,3.3
13193537,ISC      ,1/6/09,44:45.2,25.5849,99.9304,35,mb    ,3.6
13193540,ISC      ,1/6/09,51:28.7,25.6474,100.0575,10,mb    ,3.8
13193588,ISC      ,1/6/09,52:01.1,24.8758,100.0053,10,mb    ,3.4
13439898,ISC      ,3/6/09,43:00.2,23.3525,93.1164,56,mb    ,4.1
13469902,ISC      ,3/6/09,03:08.6,23.2423,93.9081,35,mb    ,4.4
16100939,IDC      ,4/6/09,37:42.2,21.2607,93.0843,0,mb    ,3.6
13469918,ISC      ,6/6/09,20:09.0,22.5363,94.3734,106,mb    ,4.2
16101060,IDC      ,7/6/09,24:28.0,27.7504,96.1136,0,mb    ,3.6
